time,lAPAP,gAPAP,pAPAP,tAPAP
0.09850985098509851,386.5506167937288,808.9113822960043,4.059186485427401,0.05291336491565053
0.09900990099009901,388.1278081283562,807.2950148009083,4.097465722678935,0.053687926490597504
0.09950995099509952,389.7016105325176,805.6818771328587,4.135895736197175,0.05446966446386898
0.1000100010001,391.27203080457,804.0719628380117,4.174476150387093,0.05525860539888326
0.1005100510051005,392.8390757292823,802.4652654754201,4.213206590440395,0.05605477577553926
0.10101010101010101,394.40275207786163,800.8617786170076,4.252086682333937,0.0568582019904015
0.10151015101510151,395.9630666079808,799.2614958475432,4.291116052828139,0.05766891035688522
0.10201020102010201,397.52002606380535,797.6644107646154,4.330294329465403,0.05848692710544075
0.10251025102510251,399.07363717602004,796.0705169786066,4.369621140568537,0.059312278383737614
0.10301030103010302,400.6239066618562,794.4798081126683,4.409096115239174,0.06014499025684817
0.10351035103510352,402.1708412251182,792.8922778026945,4.448718883356208,0.06098508870743081
0.104010401040104,403.71444755620996,791.3079196972975,4.488489075574221,0.0618325996359128
0.10451045104510451,405.25473233216246,789.7267274577819,4.528406323321923,0.06268754886067276
0.10501050105010501,406.7917022166594,788.1486947581194,4.568470258800588,0.06354996211822247
0.10551055105510551,408.32536386006433,786.573815284924,4.608680514982493,0.06441986506338863
0.10601060106010601,409.85572389944684,785.0020827374261,4.649036725609375,0.06529728326949391
0.10651065106510652,411.3827889586092,783.4334908274485,4.689538525190866,0.06618224222853776
0.10701070107010702,412.90656564811275,781.8680332793806,4.73018554900296,0.06707476735137663
0.1075107510751075,414.42706056527066,780.3057038301847,4.7709774330884205,0.06797488396766715
0.10801080108010801,415.94428029443276,778.746496229127,4.811913814240025,0.06888261732788324
0.10851085108510851,417.4582314065738,777.1904042381677,4.852994330024822,0.06979799260038057
0.10901090109010901,418.96892045957924,775.6374216316891,4.8942186187673205,0.0707210348734207
0.10951095109510951,420.4763539982265,774.0875421965148,4.935586319550569,0.07165176915503288
0.11001100110011001,421.98053855421114,772.5407597318836,4.97709707221463,0.07259022037319275
0.11051105110511052,423.4814806461735,770.9970680494253,5.01875051735505,0.07353641337600082
0.11101110111011102,424.9791867797239,769.4564609731352,5.060546296321327,0.07449037293186035
0.1115111511151115,426.4736634474693,767.9189323393512,5.102484051215389,0.0754521237296549
0.11201120112011201,427.96491712903895,766.3844759967267,5.144563424890074,0.07642169037892557
0.11251125112511251,429.45295429111025,764.8530858062084,5.186784060947614,0.0773990974100476
0.11301130113011301,430.9377813874346,763.3247556410105,5.229145603738121,0.07838436927440676
0.11351135113511351,432.41940485886323,761.7994793865902,5.271647698358072,0.07937753034457522
0.11401140114011402,433.8978311333727,760.277250940624,5.314289990648806,0.08037860491448716
0.11451145114511452,435.37306662609063,758.7580642129833,5.357072127195026,0.08138761719961378
0.115011501150115,436.8451177393212,757.2419131257095,5.399993755323286,0.082404591337138
0.11551155115511551,438.3139908625712,755.7287916129901,5.44305452310051,0.08342955138612888
0.11601160116011601,439.77969237257463,754.218693621135,5.486254079332483,0.08446252132771533
0.11651165116511651,441.24222863331863,752.7116131085513,5.529592073562372,0.08550352506525971
